"id","code","name","small_name","description","type","parent_id:id","internal_type","id_dest"
"cfop_6908","6908","Remessa de bem por conta de contrato de comodato","Remessa de bem por conta de contrato de comodato","Classificam-se neste código as remessas de bens para o cumprimento de contrato de comodato.","output","cfop_6900","normal",2
"cfop_6909","6909","Retorno de bem recebido por conta de contrato de comodato","Retorno de bem recebido por conta de contrato de comodato","Classificam-se neste código as remessas de bens em devolução após cumprido o contrato de comodato.","output","cfop_6900","normal",2
"cfop_6910","6910","Remessa em bonificação, doação ou brinde","Remessa em bonificação, doação ou brinde","Classificam-se neste código as remessas de mercadorias a título de bonificação, doação ou brinde.","output","cfop_6900","normal",2
"cfop_6911","6911","Remessa de amostra grátis","Remessa de amostra grátis","Classificam-se neste código as remessas de mercadorias a título de amostra grátis.","output","cfop_6900","normal",2
"cfop_6912","6912","Remessa de mercadoria ou bem para demonstração","Remessa de mercadoria ou bem para demonstração","Classificam-se neste código as remessas de mercadorias ou bens para demonstração.","output","cfop_6900","normal",2
"cfop_6913","6913","Retorno de mercadoria ou bem recebido para demonstração","Retorno de mercadoria ou bem recebido para demonstração","Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para demonstração.","output","cfop_6900","normal",2
"cfop_6914","6914","Remessa de mercadoria ou bem para exposição ou feira","Remessa de mercadoria ou bem para exposição ou feira","Classificam-se neste código as remessas de mercadorias ou bens para exposição ou feira.","output","cfop_6900","normal",2
"cfop_6915","6915","Remessa de mercadoria ou bem para conserto ou reparo","Remessa de mercadoria ou bem para conserto ou reparo","Classificam-se neste código as remessas de mercadorias ou bens para conserto ou reparo.","output","cfop_6900","normal",2
"cfop_6916","6916","Retorno de mercadoria ou bem recebido para conserto ou reparo","Retorno de mercadoria ou bem recebido para conserto ou repar","Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para conserto ou reparo.","output","cfop_6900","normal",2
"cfop_6917","6917","Remessa de mercadoria em consignação mercantil ou industrial","Remessa de mercadoria em consignação mercantil ou industrial","Classificam-se neste código as remessas de mercadorias a título de consignação mercantil ou industrial.","output","cfop_6900","normal",2
"cfop_6918","6918","Devolução de mercadoria recebida em consignação mercantil ou industrial","Devolução de mercadoria recebida em consignação mercantil ou","Classificam-se neste código as devoluções de mercadorias recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_6900","normal",2
"cfop_6919","6919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em pr","Classificam-se neste código as devoluções simbólicas de mercadorias vendidas ou utilizadas em processo industrial, que tenham sido recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_6900","normal",2
"cfop_6920","6920","Remessa de vasilhame ou sacaria","Remessa de vasilhame ou sacaria","Classificam-se neste código as remessas de vasilhame ou sacaria.","output","cfop_6900","normal",2
"cfop_6921","6921","Devolução de vasilhame ou sacaria","Devolução de vasilhame ou sacaria","Classificam-se neste código as saídas por devolução de vasilhame ou sacaria.","output","cfop_6900","normal",2
"cfop_6922","6922","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura","Lançamento efetuado a título de simples faturamento decorren","Classificam-se neste código os registros efetuados a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6900","normal",2
"cfop_6923","6923","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem","Remessa de mercadoria por conta e ordem de terceiros, em ven","Classificam-se neste código as saídas correspondentes à entrega de mercadorias por conta e ordem de terceiros, em vendas à ordem, cuja venda ao adquirente originário, foi classificada nos códigos 6.118 - Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem ou 6.119 - Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem.","output","cfop_6900","normal",2
"cfop_6924","6924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Remessa para industrialização por conta e ordem do adquirent","Classificam-se neste código as saídas de insumos com destino a estabelecimento industrializador, para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.","output","cfop_6900","normal",2
"cfop_6925","6925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","Retorno de mercadoria recebida para industrialização por con","Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos, por conta e ordem do adquirente, para industrialização e incorporados ao produto final, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_6900","normal",2
"cfop_6929","6929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF","Lançamento efetuado em decorrência de emissão de documento f","Classificam-se neste código os registros relativos aos documentos fiscais emitidos em operações ou prestações que também tenham sido registradas em equipamento Emissor de Cupom Fiscal - ECF.","output","cfop_6900","normal",2
"cfop_6931","6931","Lanç. efetuado pelo tomador do serviço de transporte quando a resp. de retenção do imposto for atribuída ao remetente ou alienante da merc., pelo serviço de transp. realizado por transp. autônomo ou por transp. não inscrito na UF onde iniciado o serviço","Lanç. efetuado pelo tomador do serviço de transporte quando ","Classificam-se neste código exclusivamente os lançamentos efetuados pelo remetente ou alienante da mercadoria quando lhe for atribuída a responsabilidade pelo recolhimento do imposto devido pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço.","output","cfop_6900","normal",2
"cfop_6932","6932","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","Prestação de serviço de transporte iniciada em unidade da Fe","Classificam-se neste código as prestações de serviço de transporte que tenham sido iniciadas em unidade da Federação diversa daquela onde o prestador está inscrito como contribuinte.","output","cfop_6900","normal",2
"cfop_6933","6933","Prestação de serviço tributado pelo ISSQN","Prestação de serviço tributado pelo ISSQN","Classificam-se neste código as prestações de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","output","cfop_6900","normal",2
"cfop_6934","6934","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","output","cfop_6900","normal",2
