"id","code","name","small_name","description","type","parent_id:id","internal_type"
"cfop_570","6933","Prestação de serviço tributado pelo ISSQN","Prestação de serviço tributado pelo ISSQN","Classificam-se neste código as prestações de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","output","cfop_541","normal"
"cfop_571","6949","Outra saída de mercadoria ou prestação de serviço não especificado","Outra saída de mercadoria ou prestação de serviço não especi","Classificam-se neste código as outras saídas de mercadorias ou prestações de serviços que não tenham sido especificados nos códigos anteriores.","output","cfop_541","normal"
"cfop_572","7000","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA O EXTERIOR","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA O EXTERIOR",,"output",,"view"
"cfop_573","7100","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS",,"output","cfop_572","view"
"cfop_574","7101","Venda de produção do estabelecimento","Venda de produção do estabelecimento","Classificam-se neste código as vendas de produtos do estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento industrial ou produtor rural de cooperativa.","output","cfop_573","normal"
"cfop_575","7102","Venda de mercadoria adquirida ou recebida de terceiros","Venda de mercadoria adquirida ou recebida de terceiros","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento comercial de cooperativa.","output","cfop_573","normal"
"cfop_576","7105","Venda de produção do estabelecimento, que não deva por ele transitar","Venda de produção do estabelecimento, que não deva por ele t","Classificam-se neste código as vendas de produtos industrializados no estabelecimento, armazenados em depósito fechado, armazém geral ou outro sem que haja retorno ao estabelecimento depositante.","output","cfop_573","normal"
"cfop_577","7106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Venda de mercadoria adquirida ou recebida de terceiros, que ","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, armazenadas em depósito fechado, armazém geral ou outro, que não tenham sido objeto de qualquer processo industrial no estabelecimento sem que haja retorno ao estabelecimento depositante. Também serão classificadas neste código as vendas de mercadorias importadas, cuja saída ocorra do recinto alfandegado ou da repartição alfandegária onde se processou o desembaraço aduaneiro, com destino ao estabelecimento do comprador, sem transitar pelo estabelecimento do importador.","output","cfop_573","normal"
"cfop_578","7127","Venda de produção do estabelecimento sob o regime de ""drawbac","Venda de produção do estabelecimento sob o regime de ""drawba","Classificam-se neste código as vendas de produtos industrializados no estabelecimento sob o regime de drawback, cujas compras foram classificadas no código 3.127 - Compra para industrialização sob o regime de drawback.","output","cfop_573","normal"
"cfop_579","7200","DEVOLUÇÕES DE COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU ANULAÇÕES DE VALORES","DEVOLUÇÕES DE COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL,",,"output","cfop_572","view"
"cfop_580","7201","Devolução de compra para industrialização ou produção rural","Devolução de compra para industrialização ou produção rural","Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural, cujas entradas tenham sido classificadas como Compra para industrialização ou produção rural.","output","cfop_579","normal"
"cfop_581","7202","Devolução de compra para comercialização","Devolução de compra para comercialização","Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização.","output","cfop_579","normal"
"cfop_582","7205","Anulação de valor relativo à aquisição de serviço de comunicação","Anulação de valor relativo à aquisição de serviço de comunic","Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de comunicação.","output","cfop_579","normal"
"cfop_583","7206","Anulação de valor relativo a aquisição de serviço de transporte","Anulação de valor relativo a aquisição de serviço de transpo","Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de transporte.","output","cfop_579","normal"
"cfop_584","7207","Anulação de valor relativo à compra de energia elétrica","Anulação de valor relativo à compra de energia elétrica","Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes da compra de energia elétrica.","output","cfop_579","normal"
"cfop_585","7210","Devolução de compra para utilização na prestação de serviço","Devolução de compra para utilização na prestação de serviço","Classificam-se neste código as devoluções de mercadorias adquiridas para utilização na prestação de serviços, cujas entradas tenham sido classificadas no código 3.126 - Compra para utilização na prestação de serviço.","output","cfop_579","normal"
"cfop_586","7211","Devolução de compras para industrialização sob o regime de drawback","Devolução de compras para industrialização sob o regime de d","Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização sob o regime de drawback e não utilizadas no referido processo, cujas entradas tenham sido classificadas no código 3.127 - Compra para industrialização sob o regime de drawback.","output","cfop_579","normal"
"cfop_587","7250","VENDAS DE ENERGIA ELÉTRICA","VENDAS DE ENERGIA ELÉTRICA",,"output","cfop_572","view"
"cfop_588","7251","Venda de energia elétrica para o exterior","Venda de energia elétrica para o exterior","Classificam-se neste código as vendas de energia elétrica para o exterior.","output","cfop_587","normal"
"cfop_589","7300","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO",,"output","cfop_572","view"
"cfop_590","7301","Prestação de serviço de comunicação para execução de serviço da mesma natureza","Prestação de serviço de comunicação para execução de serviço","Classificam-se neste código as prestações de serviços de comunicação destinados às prestações de serviços da mesma natureza.","output","cfop_589","normal"
"cfop_591","7350","PRESTAÇÕES DE SERVIÇO DE TRANSPORTE","PRESTAÇÕES DE SERVIÇO DE TRANSPORTE",,"output","cfop_572","view"
"cfop_592","7358","Prestação de serviço de transporte","Prestação de serviço de transporte","Classificam-se neste código as prestações de serviços de transporte destinado a estabelecimento no exterior.","output","cfop_591","normal"
"cfop_593","7500","EXPORTAÇÃO DE MERCADORIAS RECEBIDAS COM FIM ESPECÍFICO DE EXPORTAÇÃO","EXPORTAÇÃO DE MERCADORIAS RECEBIDAS COM FIM ESPECÍFICO DE EX",,"output","cfop_572","view"
"cfop_594","7501","Exportação de mercadorias recebidas com fim específico de exportação","Exportação de mercadorias recebidas com fim específico de ex","Classificam-se neste código as exportações das mercadorias recebidas anteriormente com finalidade específica de exportação, cujas entradas tenham sido classificadas nos códigos 1.501 - Entrada de mercadoria recebida com fim específico de exportação ou 2.501 - Entrada de mercadoria recebida com fim específico de exportação.","output","cfop_593","normal"
