"id","code","name","type","parent_id:id"
"ncm_86063000","8606.30.00","Vagões de descarga automática, exceto os da subposição 8606.10","normal",
"ncm_86069","8606.9","Outros:","view",
"ncm_86069100","8606.91.00","Cobertos e fechados","normal",
"ncm_86069200","8606.92.00","Abertos, com paredes fixas de altura superior a 60 cm","normal",
"ncm_86069900","8606.99.00","Outros","normal",
"ncm_8607","86.07","Partes de veículos para vias férreas ou semelhantes.","view",
"ncm_86071","8607.1","Bogies, bissels, eixos e rodas, e suas partes:","view",
"ncm_860711","8607.11","Bogies e bissels, de tração","view",
"ncm_86071110","8607.11.10","Bogies","normal",
"ncm_86071120","8607.11.20","Bissels","normal",
"ncm_86071200","8607.12.00","Outros bogies e bissels","normal",
"ncm_860719","8607.19","Outros, incluindo as partes","view",
"ncm_8607191","8607.19.1","Mancais","view",
"ncm_86071911","8607.19.11","Com rolamentos incorporados, de diâmetro exterior superior a 190 mm, do tipo dos utilizados em eixos de rodas de vagões ferroviários","normal",
"ncm_86071919","8607.19.19","Outros","normal",
"ncm_86071990","8607.19.90","Outros","normal",
"ncm_86072","8607.2","Freios e suas partes:","view",
"ncm_86072100","8607.21.00","Freios a ar comprimido e suas partes","normal",
"ncm_86072900","8607.29.00","Outros","normal",
"ncm_86073000","8607.30.00","Ganchos e outros sistemas de engate, pára-choques, e suas partes","normal",
"ncm_86079","8607.9","Outras:","view",
"ncm_86079100","8607.91.00","De locomotivas ou de locotratores","normal",
"ncm_86079900","8607.99.00","Outras","normal",
"ncm_860800","8608.00","Material fixo de vias férreas ou semelhantes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização, de segurança, de controle ou de comando para vias férreas ou semelhantes, rodoviárias ou fluviais, para áreas ou parques de estacionamento, instalações portuárias ou para aeródromos; suas partes.","view",
"ncm_8608001","8608.00.1","Aparelhos mecânicos (incluindo os eletromecânicos) de sinalização, de segurança, de controle ou de comando para vias férreas ou semelhantes, rodoviárias ou fluviais, para áreas ou parques de estacionamento, instalações portuárias ou para aeródromos","view",
"ncm_86080011","8608.00.11","Mecânicos","normal",
"ncm_86080012","8608.00.12","Eletromecânicos","normal",
"ncm_86080090","8608.00.90","Outros","normal",
"ncm_86090000","8609.00.00","Contêineres, incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou vários meios de transporte.","normal",
"ncm_87","87","Capítulo 87 - Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios","view",
"ncm_8701","87.01","Tratores (exceto os carros-tratores da posição 87.09).","view",
"ncm_87011000","8701.10.00","Motocultores","normal",
"ncm_87012000","8701.20.00","Tratores rodoviários para semirreboques","normal",
"ncm_87013000","8701.30.00","Tratores de lagartas","normal",
"ncm_870190","8701.90","Outros","view",
"ncm_87019010","8701.90.10","Tratores especialmente concebidos para arrastar troncos (log skidders)","normal",
"ncm_87019090","8701.90.90","Outros","normal",
"ncm_87019090_01","8701.90.90:01","Com tomada de força mecânica ou hidráulica","extension","ncm_87019090"
"ncm_8702","87.02","Veículos automóveis para transporte de dez pessoas ou mais, incluindo o motorista.","view",
"ncm_87021000","8702.10.00","Com motor de pistão, de ignição por compressão (diesel ou semidiesel)","normal",
"ncm_87021000_01","8702.10.00:01","Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6m³, mas inferior a 9m³","extension","ncm_87021000"
"ncm_87021000_02","8702.10.00:02","Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9m³","extension","ncm_87021000"
"ncm_870290","8702.90","Outros","view",
"ncm_87029010","8702.90.10","Trólebus","normal",
"ncm_87029090","8702.90.90","Outros","normal",
"ncm_87029090_01","8702.90.90:01","Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6m³, mas inferior a 9m³","extension","ncm_87029090"
"ncm_87029090_02","8702.90.90:02","Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9m³","extension","ncm_87029090"
"ncm_8703","87.03","Automóveis de passageiros e outros veículos automóveis principalmente concebidos para transporte de pessoas (exceto os da posição 87.02), incluindo os veículos de uso misto (station wagons) e os automóveis de corrida.","view",
"ncm_87031000","8703.10.00","Veículos especialmente concebidos para se deslocar sobre a neve; veículos especiais para transporte de pessoas nos campos de golfe e veículos semelhantes","normal",
"ncm_87032","8703.2","Outros veículos com motor de pistão alternativo de ignição por centelha:","view",
"ncm_87032100","8703.21.00","De cilindrada não superior a 1.000 cm3","normal",
"ncm_870322","8703.22","De cilindrada superior a 1.000 cm3, mas não superior a 1.500 cm3","view",
"ncm_87032210","8703.22.10","Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista","normal",
"ncm_87032290","8703.22.90","Outros","normal",
"ncm_870323","8703.23","De cilindrada superior a 1.500 cm3, mas não superior a 3.000 cm3","view",
"ncm_87032310","8703.23.10","Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista","normal",
"ncm_87032310_01","8703.23.10:01","De cilindrada superior a 1.500 cm³, mas não superior a 2.000 cm³","extension","ncm_87032310"
"ncm_87032390","8703.23.90","Outros","normal",
"ncm_87032390_01","8703.23.90:01","De cilindrada superior a 1.500 cm³, mas não superior a 2.000 cm³","extension","ncm_87032390"
"ncm_870324","8703.24","De cilindrada superior a 3.000 cm3","view",
"ncm_87032410","8703.24.10","Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista","normal",
"ncm_87032490","8703.24.90","Outros","normal",
"ncm_87033","8703.3","Outros veículos com motor de pistão de ignição por compressão (diesel ou semidiesel):","view",
"ncm_870331","8703.31","De cilindrada não superior a 1.500 cm3","view",
"ncm_87033110","8703.31.10","Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista","normal",
"ncm_87033190","8703.31.90","Outros","normal",
"ncm_870332","8703.32","De cilindrada superior a 1.500 cm3, mas não superior a 2.500 cm3","view",
"ncm_87033210","8703.32.10","Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista","normal",
"ncm_87033290","8703.32.90","Outros","normal",
"ncm_870333","8703.33","De cilindrada superior a 2.500 cm3","view",
"ncm_87033310","8703.33.10","Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista","normal",
"ncm_87033390","8703.33.90","Outros","normal",
"ncm_87039000","8703.90.00","Outros","normal",
"ncm_8704","87.04","Veículos automóveis para transporte de mercadorias.","view",
"ncm_870410","8704.10","Dumpers concebidos para serem utilizados fora de rodovias","view",
"ncm_87041010","8704.10.10","Com capacidade de carga superior ou igual a 85 toneladas","normal",
"ncm_87041090","8704.10.90","Outros","normal",
"ncm_87042","8704.2","Outros, com motor de pistão, de ignição por compressão (diesel ou semidiesel):","view",
"ncm_870421","8704.21","De peso em carga máxima não superior a 5 toneladas","view",
"ncm_87042110","8704.21.10","Chassis com motor e cabina","normal",
"ncm_87042110_01","8704.21.10:01","De camionetas, furgões, ""pick-ups"" e semelhantes","extension","ncm_87042110"
"ncm_87042120","8704.21.20","Com caixa basculante","normal",
"ncm_87042120_01","8704.21.20:01","De camionetas, furgões, ""pick-ups"" e semelhantes","extension","ncm_87042120"
"ncm_87042130","8704.21.30","Frigoríficos ou isotérmicos","normal",
"ncm_87042130_01","8704.21.30:01","De camionetas, furgões, ""pick-ups"" e semelhantes","extension","ncm_87042130"
"ncm_87042190","8704.21.90","Outros","normal",
"ncm_87042190_01","8704.21.90:01","De camionetas, furgões, ""pick-ups"" e semelhantes","extension","ncm_87042190"
"ncm_87042190_02","8704.21.90:02","Carro-forte para transporte de valores","extension","ncm_87042190"
"ncm_870422","8704.22","De peso em carga máxima superior a 5 toneladas, mas não superior a 20 toneladas","view",
"ncm_87042210","8704.22.10","Chassis com motor e cabina","normal",
"ncm_87042220","8704.22.20","Com caixa basculante","normal",
"ncm_87042230","8704.22.30","Frigoríficos ou isotérmicos","normal",
"ncm_87042290","8704.22.90","Outros","normal",
"ncm_870423","8704.23","De peso em carga máxima superior a 20 toneladas","view",
"ncm_87042310","8704.23.10","Chassis com motor e cabina","normal",
"ncm_87042320","8704.23.20","Com caixa basculante","normal",
"ncm_87042330","8704.23.30","Frigoríficos ou isotérmicos","normal",
"ncm_87042390","8704.23.90","Outros","normal",
"ncm_87043","8704.3","Outros, com motor de pistão, de ignição por centelha:","view",
"ncm_870431","8704.31","De peso em carga máxima não superior a 5 toneladas","view",
"ncm_87043110","8704.31.10","Chassis com motor e cabina","normal",
"ncm_87043110_01","8704.31.10:01","De caminhão","extension","ncm_87043110"
"ncm_87043120","8704.31.20","Com caixa basculante","normal",
"ncm_87043120_01","8704.31.20:01","Caminhão","extension","ncm_87043120"
"ncm_87043130","8704.31.30","Frigoríficos ou isotérmicos","normal",
"ncm_87043130_01","8704.31.30:01","Caminhão","extension","ncm_87043130"
"ncm_87043190","8704.31.90","Outros","normal",
"ncm_87043190_01","8704.31.90:01","Caminhão","extension","ncm_87043190"
"ncm_870432","8704.32","De peso em carga máxima superior a 5 toneladas","view",
"ncm_87043210","8704.32.10","Chassis com motor e cabina","normal",
"ncm_87043220","8704.32.20","Com caixa basculante","normal",
"ncm_87043230","8704.32.30","Frigoríficos ou isotérmicos","normal",
"ncm_87043290","8704.32.90","Outros","normal",
"ncm_87049000","8704.90.00","Outros","normal",
"ncm_8705","87.05","Veículos automóveis para usos especiais (por exemplo, auto-socorros, caminhões-guindastes, veículos de combate a incêndio, caminhões-betoneiras, veículos para varrer, veículos para espalhar, veículos-oficinas, veículos radiológicos), exceto os concebidos principalmente para transporte de pessoas ou de mercadorias.","view",
"ncm_870510","8705.10","Caminhões-guindastes","view",
"ncm_87051010","8705.10.10","Com haste telescópica de altura máxima superior ou igual a 42 m, capacidade máxima de elevação superior ou igual a 60 toneladas, segundo a Norma DIN 15019, Parte 2, e com 2 ou mais eixos de rodas direcionáveis","normal",
"ncm_87051090","8705.10.90","Outros","normal",
"ncm_87052000","8705.20.00","Torres (derricks) automóveis, para sondagem ou perfuração","normal",
"ncm_87053000","8705.30.00","Veículos de combate a incêndio","normal",
"ncm_87054000","8705.40.00","Caminhões-betoneiras","normal",
"ncm_870590","8705.90","Outros","view",
"ncm_87059010","8705.90.10","Caminhões para a determinação de parâmetros físicos característicos (perfilagem) de poços petrolíferos","normal",
"ncm_87059090","8705.90.90","Outros","normal",
"ncm_870600","8706.00","Chassis com motor para os veículos automóveis das posições 87.01 a 87.05.","view",
"ncm_87060010","8706.00.10","Dos veículos da posição 87.02","normal",
"ncm_87060010_01","8706.00.10:01","De veículos dos Ex 01 e 02 dos códigos 8702.10.00 e 8702.90.90","extension","ncm_87060010"
"ncm_87060020","8706.00.20","Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10","normal",
"ncm_87060090","8706.00.90","Outros","normal",
"ncm_87060090_01","8706.00.90:01","De caminhões","extension","ncm_87060090"
"ncm_8707","87.07","Carroçarias para os veículos automóveis das posições 87.01 a 87.05, incluindo as cabinas.","view",
"ncm_87071000","8707.10.00","Para os veículos da posição 87.03","normal",
"ncm_870790","8707.90","Outras","view",
"ncm_87079010","8707.90.10","Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10","normal",
"ncm_87079090","8707.90.90","Outras","normal",
"ncm_87079090_01","8707.90.90:01","De veículos dos Ex 01 e 02 dos códigos 8702.10.00 e 8702.90.90","extension","ncm_87079090"
"ncm_8708","87.08","Partes e acessórios dos veículos automóveis das posições 87.01 a 87.05.","view",
"ncm_87081000","8708.10.00","Pára-choques e suas partes","normal",
"ncm_87082","8708.2","Outras partes e acessórios de carroçarias (incluindo as de cabinas):","view",
"ncm_87082100","8708.21.00","Cintos de segurança","normal",
"ncm_870829","8708.29","Outros","view",
"ncm_8708291","8708.29.1","Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10","view",
"ncm_87082911","8708.29.11","Pára-lamas","normal",
"ncm_87082912","8708.29.12","Grades de radiadores","normal",
"ncm_87082913","8708.29.13","Portas","normal",
"ncm_87082914","8708.29.14","Painéis de instrumentos","normal",
"ncm_87082919","8708.29.19","Outros","normal",
"ncm_8708299","8708.29.9","Outros","view",
"ncm_87082991","8708.29.91","Pára-lamas","normal",
"ncm_87082992","8708.29.92","Grades de radiadores","normal",
"ncm_87082993","8708.29.93","Portas","normal",
"ncm_87082994","8708.29.94","Painéis de instrumentos","normal",
"ncm_87082995","8708.29.95","Geradores de gás para acionar retratores de cintos de segurança","normal",
"ncm_87082999","8708.29.99","Outros","normal",
"ncm_870830","8708.30","Freios e servo-freios; suas partes","view",
"ncm_8708301","8708.30.1","Guarnições de freios montadas","view",
"ncm_87083011","8708.30.11","Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10","normal",
"ncm_87083019","8708.30.19","Outras","normal",
"ncm_87083090","8708.30.90","Outros","normal",
"ncm_870840","8708.40","Caixas de marchas e suas partes","view",
"ncm_8708401","8708.40.1","Caixas de marchas dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10","view",
"ncm_87084011","8708.40.11","Servo-assistidas, próprias para torques de entrada superiores ou iguais a 750 Nm","normal",
"ncm_87084019","8708.40.19","Outras","normal",
"ncm_87084080","8708.40.80","Outras caixas de marchas","normal",
"ncm_87084090","8708.40.90","Partes","normal",
"ncm_870850","8708.50","Eixos de transmissão com diferencial, mesmo providos de outros órgãos de transmissão e eixos não motores; suas partes","view",
"ncm_8708501","8708.50.1","Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10","view",
